NSE,IND,INR,INE09N301011,FLUOROCHEM,Gujarat Fluorochemicals Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE844O01030,GUJGASLTD,Gujarat Gas Ltd.,EQ,Oil Gas & Consumable Fuels,Gas,101020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE419U01012,HAPPSTMNDS,Happiest Minds Technologies Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE094A01015,HINDPETRO,Hindustan Petroleum Corporation Ltd.,EQ,Oil Gas & Consumable Fuels,Petroleum products,101020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE267A01025,HINDZINC,Hindustan Zinc Ltd.,EQ,Metals & Mining,Non-Ferrous metals,151040,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE671A01010,HONAUT,Honeywell Automation India Ltd.,EQ,Capital Goods,Industrial Manufacturing,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE763G01038,ISEC,ICICI Securities Ltd.,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE092T01019,IDFCFIRSTB,IDFC First Bank Ltd.,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE562A01011,INDIANB,Indian Bank,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE053A01029,INDHOTEL,Indian Hotels Co. Ltd.,EQ,Consumer Services,Leisure services,2530,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE053F01010,IRFC,Indian Railway Finance Corporation Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE203G01027,IGL,Indraprastha Gas Ltd.,EQ,Oil Gas & Consumable Fuels,Gas,101020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE571A01038,IPCALAB,Ipca Laboratories Ltd.,EQ,Healthcare,Pharmaceuticals & BioTechnology,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE823G01014,JKCEMENT,J.K. Cement Ltd.,EQ,Construction Materials,Cement and Cement products,20103010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE121E01018,JSWENERGY,JSW Energy Ltd.,EQ,Power,power,551030,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE749A01030,JINDALSTEL,Jindal Steel & Power Ltd.,EQ,Metals & Mining,Ferrous metals,151040,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE797F01020,JUBLFOOD,Jubilant Foodworks Ltd.,EQ,Consumer Services,Leisure services,2530,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE930H01031,KPRMILL,K.P.R. Mill Ltd.,EQ,Textiles,Textiles & Apparels,252030,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE217B01036,KAJARIACER,Kajaria Ceramics Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE531A01024,KANSAINER,Kansai Nerolac Paints Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE498L01015,L&TFH,L&T Finance Holdings Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE010V01017,LTTS,L&T Technology Services Ltd.,EQ,Information Technology,IT-Services,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE115A01026,LICHSGFIN,LIC Housing Finance Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE947Q01028,LAURUSLABS,Laurus Labs Ltd.,EQ,Healthcare,Pharmaceuticals & BioTechnology,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE473A01011,LINDEINDIA,Linde India Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE326A01037,LUPIN,Lupin Ltd.,EQ,Healthcare,Pharmaceuticals & BioTechnology,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE883A01011,MRF,MRF Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE670K01029,LODHA,Macrotech Developers Ltd.,EQ,Realty,Realty,25201020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE774D01024,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE180A01020,MFSL,Max Financial Services Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE027H01010,MAXHEALTH,Max Healthcare Institute Ltd.,EQ,Healthcare,Healthcare Services,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE317I01021,METROBRAND,Metro Brands Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE0FS801015,MSUMI,Motherson Sumi Wiring India Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE356A01018,MPHASIS,MphasiS Ltd.,EQ,Information Technology,IT-Services,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE848E01016,NHPC,NHPC Ltd.,EQ,Power,power,551030,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE584A01023,NMDC,NMDC Ltd.,EQ,Metals & Mining,Ferrous metals,151040,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE048G01026,NAVINFLUOR,Navin Fluorine International Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE298J01013,NAM-INDIA,Nippon Life India Asset Management Ltd.,EQ,Financial Services,Capital markets,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE093I01010,OBEROIRLTY,Oberoi Realty Ltd.,EQ,Realty,Realty,25201020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE274J01014,OIL,Oil India Ltd.,EQ,Oil Gas & Consumable Fuels,Oil,101020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE982J01020,PAYTM,One 97 Communications Ltd.,EQ,Financial Services,Financial Technology,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE881D01027,OFSS,Oracle Financial Services Software Ltd.,EQ,Information Technology,IT-software,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE417T01026,POLICYBZR,PB Fintech Ltd.,EQ,Financial Services,Financial Technology,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE619A01035,PATANJALI,Patanjali Foods Ltd.,EQ,Fast Moving Consumer Goods,Agricultural foods and other products,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE262H01013,PERSISTENT,Persistent Systems Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE347G01014,PETRONET,Petronet LNG Ltd.,EQ,Oil Gas & Consumable Fuels,Petroleum products,101020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE182A01018,PFIZER,Pfizer Ltd.,EQ,Healthcare,Pharmaceuticals & BioTechnology,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE211B01039,PHOENIXLTD,Phoenix Mills Ltd.,EQ,Realty,Realty,25201020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE140A01024,PEL,Piramal Enterprises Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE455K01017,POLYCAB,Polycab India Ltd.,EQ,Capital Goods,Industrial products,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE511C01022,POONAWALLA,Poonawalla Fincorp Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE134E01011,PFC,Power Finance Corporation Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE811K01011,PRESTIGE,Prestige Estates Projects Ltd.,EQ,Realty,Realty,25201020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE160A01022,PNB,Punjab National Bank,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE020B01018,RECLTD,REC Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE343B01030,RAJESHEXPO,Rajesh Exports Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE131B01039,RELAXO,Relaxo Footwears Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE640A01023,SKFINDIA,SKF India Ltd.,EQ,Capital Goods,Industrial products,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE513A01022,SCHAEFFLER,Schaeffler India Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE721A01013,SHRIRAMFIN,Shriram Finance Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE343H01029,SOLARINDS,Solar Industries India Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE073K01018,SONACOMS,Sona BLW Precision Forgings Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE575P01011,STARHEALTH,Star Health and Allied Insurance Company Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE114A01011,SAIL,Steel Authority of India Ltd.,EQ,Metals & Mining,Ferrous metals,151040,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE258G01013,SUMICHEM,Sumitomo Chemical India Ltd.,EQ,Chemicals,Fertilizers and Agrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE424H01027,SUNTV,Sun TV Network Ltd.,EQ,Media Entertainment & Publication,Entertainment,254010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE660A01013,SUNDARMFIN,Sundaram Finance Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE387A01021,SUNDRMFAST,Sundram Fasteners Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE195A01028,SUPREMEIND,Supreme Industries Ltd.,EQ,Capital Goods,Industrial products,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE398R01022,SYNGENE,Syngene International Ltd.,EQ,Healthcare,Healthcare Services,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE494B01023,TVSMOTOR,TVS Motor Company Ltd.,EQ,Automobile and Auto Components,Auto Mobiles,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE092A01019,TATACHEM,Tata Chemicals Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE151A01013,TATACOMM,Tata Communications Ltd.,EQ,Telecommunication,Telecom services,5010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE670A01012,TATAELXSI,Tata Elxsi Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE517B01013,TTML,Tata Teleservices (Maharashtra) Ltd.,EQ,Telecommunication,Telecom services,5010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE470Y01017,NIACL,The New India Assurance Company Ltd.,EQ,Financial Services,Finance,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE331A01037,RAMCOCEM,The Ramco Cements Ltd.,EQ,Construction Materials,Cement and Cement products,20103010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE152A01029,THERMAX,Thermax Ltd.,EQ,Capital Goods,Electrical Equiments,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE325A01013,TIMKEN,Timken India Ltd.,EQ,Capital Goods,Industrial products,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE813H01021,TORNTPOWER,Torrent Power Ltd.,EQ,Power,power,551030,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE849A01020,TRENT,Trent Ltd.,EQ,Consumer Services,Retailing,2550,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE064C01022,TRIDENT,Trident Ltd.,EQ,Textiles,Textiles & Apparels,252030,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE974X01010,TIINDIA,Tube Investments of India Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE405E01023,UNOMINDA,UNO Minda Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE692A01016,UNIONBANK,Union Bank of India,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE686F01025,UBL,United Breweries Ltd.,EQ,Fast Moving Consumer Goods,Bevarages,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE825V01034,MANYAVAR,Vedant Fashions Ltd.,EQ,Consumer Services,Retailing,2550,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE410B01037,VINATIORGA,Vinati Organics Ltd.,EQ,Chemicals,Chemicals and petrochemicals,151010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE669E01016,IDEA,Vodafone Idea Ltd.,EQ,Telecommunication,Telecom services,5010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE226A01021,VOLTAS,Voltas Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE716A01013,WHIRLPOOL,Whirlpool of India Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE528G01035,YESBANK,Yes Bank Ltd.,EQ,Financial Services,Banks,2010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE342J01019,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE256A01028,ZEEL,Zee Entertainment Enterprises Ltd.,EQ,Media Entertainment & Publication,Entertainment,254010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE010B01027,ZYDUSLIFE,Zydus Lifesciences Ltd.,EQ,Healthcare,Healthcare Services,351010,Equity,Stocks,Mid-Cap
NSE,IND,INR,INE208C01025,AEGISCHEM,Aegis Logistics Ltd.,EQ,Oil Gas & Consumable Fuels,Gas,101020,Equity,Stocks,Small-cap
NSE,IND,INR,INE885A01032,AMARAJABAT,Amara Raja Batteries Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Small-cap
